timestamp,actual_temperature_24h,xgb_prediction,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2023-01-04 02:00:00,25.3,23.202032,22.0436108,24.3604532,21.590692999999998,24.813371,21.11961775,25.28444625
2023-01-04 03:00:00,25.4,22.227322,21.0689008,23.3857432,20.615983,23.838661000000002,20.14490775,24.30973625
2023-01-04 04:00:00,25.3,21.8324,20.6739788,22.9908212,20.221061,23.443739,19.74998575,23.91481425
2023-01-04 05:00:00,25.3,22.079199,20.9207778,23.2376202,20.467859999999998,23.690538,19.99678475,24.16161325
2023-01-04 06:00:00,25.6,22.956972,21.7985508,24.1153932,21.345633,24.568311,20.87455775,25.03938625
2023-01-04 07:00:00,26.0,24.179884,23.021462800000002,25.3383052,22.568545,25.791223000000002,22.097469750000002,26.26229825
2023-01-04 08:00:00,27.0,25.328682,24.1702608,26.4871032,23.717343,26.940021,23.24626775,27.41109625
2023-01-04 09:00:00,27.7,26.514866,25.356444800000002,27.6732872,24.903527,28.126205000000002,24.432451750000002,28.59728025
2023-01-04 10:00:00,28.1,27.376234,26.2178128,28.5346552,25.764895,28.987573,25.29381975,29.45864825
2023-01-04 11:00:00,28.4,27.575825,26.4174038,28.734246199999998,25.964485999999997,29.187164,25.49341075,29.658239249999998
2023-01-04 12:00:00,28.5,27.713596,26.5551748,28.8720172,26.102256999999998,29.324935,25.63118175,29.79601025
2023-01-04 13:00:00,28.5,27.694036,26.5356148,28.8524572,26.082697,29.305375,25.61162175,29.77645025
2023-01-04 14:00:00,28.2,27.46482,26.3063988,28.6232412,25.853481,29.076159,25.38240575,29.54723425
2023-01-04 15:00:00,27.7,27.128922,25.9705008,28.2873432,25.517583,28.740261,25.04650775,29.21133625
2023-01-04 16:00:00,27.1,26.575146,25.4167248,27.7335672,24.963807,28.186485,24.49273175,28.65756025
2023-01-04 17:00:00,26.7,26.016056,24.8576348,27.1744772,24.404716999999998,27.627395,23.93364175,28.09847025
2023-01-04 18:00:00,26.1,25.705053,24.5466318,26.8634742,24.093714,27.316392,23.62263875,27.78746725
2023-01-04 19:00:00,25.9,25.700584,24.5421628,26.8590052,24.089245,27.311923,23.61816975,27.78299825
2023-01-04 20:00:00,25.6,25.454288,24.2958668,26.612709199999998,23.842948999999997,27.065627,23.37187375,27.536702249999998
2023-01-04 21:00:00,25.3,25.11847,23.9600488,26.276891199999998,23.507130999999998,26.729809,23.03605575,27.200884249999998
2023-01-04 22:00:00,25.2,24.97529,23.8168688,26.1337112,23.363951,26.586629000000002,22.89287575,27.05770425
2023-01-04 23:00:00,25.0,24.832218,23.6737968,25.9906392,23.220879,26.443557000000002,22.74980375,26.91463225
2023-01-05 00:00:00,24.8,24.668604,23.5101828,25.827025199999998,23.057264999999997,26.279943,22.58618975,26.751018249999998
2023-01-05 01:00:00,24.7,24.668175,23.509753800000002,25.8265962,23.056836,26.279514000000002,22.585760750000002,26.75058925
2023-01-05 02:00:00,24.4,24.504782,23.3463608,25.663203199999998,22.893442999999998,26.116121,22.42236775,26.587196249999998
2023-01-05 03:00:00,24.4,24.439032,23.2806108,25.5974532,22.827693,26.050371000000002,22.35661775,26.52144625
2023-01-05 04:00:00,24.5,24.131887,22.9734658,25.2903082,22.520547999999998,25.743226,22.04947275,26.21430125
2023-01-05 05:00:00,24.4,23.85863,22.700208800000002,25.0170512,22.247291,25.469969000000003,21.776215750000002,25.94104425
2023-01-05 06:00:00,25.0,24.087404,22.9289828,25.2458252,22.476065,25.698743,22.00498975,26.16981825
2023-01-05 07:00:00,25.8,25.015787,23.8573658,26.1742082,23.404448,26.627126,22.93337275,27.09820125
2023-01-05 08:00:00,26.7,26.027481,24.869059800000002,27.1859022,24.416142,27.638820000000003,23.945066750000002,28.10989525
2023-01-05 09:00:00,27.3,26.789797,25.6313758,27.9482182,25.178458,28.401136,24.70738275,28.87221125
2023-01-05 10:00:00,27.8,27.258476,26.100054800000002,28.4168972,25.647137,28.869815000000003,25.176061750000002,29.34089025
2023-01-05 11:00:00,28.1,27.825989,26.6675678,28.9844102,26.21465,29.437328,25.74357475,29.90840325
2023-01-05 12:00:00,28.1,27.956583,26.7981618,29.115004199999998,26.345243999999997,29.567922,25.87416875,30.038997249999998
2023-01-05 13:00:00,28.1,27.942339,26.7839178,29.1007602,26.331,29.553678,25.85992475,30.02475325
2023-01-05 14:00:00,27.8,27.857336,26.6989148,29.0157572,26.245997,29.468675,25.77492175,29.93975025
2023-01-05 15:00:00,27.4,27.389711,26.2312898,28.548132199999998,25.778371999999997,29.00105,25.30729675,29.472125249999998
2023-01-05 16:00:00,26.7,26.711174,25.5527528,27.8695952,25.099835,28.322513,24.62875975,28.79358825
2023-01-05 17:00:00,26.0,26.027111,24.868689800000002,27.1855322,24.415772,27.638450000000002,23.944696750000002,28.10952525
2023-01-05 18:00:00,25.5,25.595331,24.436909800000002,26.7537522,23.983992,27.206670000000003,23.512916750000002,27.67774525
